,Unnamed: 0,acesBefore15Minutes,assists,baronTakedowns,bountyGold,champExperience,championId,damagePerMinute,deaths,doubleAces,earlyLaningPhaseGoldExpAdvantage ,firstTowerKill,firstTurretKilled,gameLength,inhibitorKills,kda,killParticipation,kills,landSkillShotsEarlyGame ,lane,longestTimeSpentLiving,maxCsAdvantageOnLaneOpponent,maxKillDeficit,maxLevelLeadLaneOpponent,multikills,score,score_diff,soloKills,takedowns,teamBaronKills,turretKills,turretPlatesTaken,turretTakedowns,turretsLost,win
157,157,0,6,0,850,9848,200,384.4091322837818,5,0,,False,0,1470.9081037,0,2.0,0.5882352941176471,4,,JUNGLE,429,31.25000002980232,0,1,1,7.27671385674496,-4.78489765960591,0,10,0,0,2,0,10,False
223,223,0,2,0,0,16758,114,671.9954723851507,4,0,,False,0,1667.2261116,1,2.25,0.3333333333333333,7,,TOP,822,58.0,4,3,1,9.340347033662942,-0.9348737677715278,4,9,1,5,4,5,3,True
286,286,0,12,0,675,18321,81,918.7967325444134,4,0,,False,1,2086.0051191,1,5.5,0.5365853658536586,10,,BOTTOM,834,83.0,1,3,0,10.0,1.3677646287878955,2,22,1,4,2,5,4,True
148,148,0,9,2,1050,22327,200,899.5959923392461,0,0,,False,0,1885.5290914,1,26.0,0.8387096774193549,17,,JUNGLE,1880,134.75000005960464,4,4,3,9.556872871805112,5.014257270016856,3,26,2,4,2,5,5,True
25,25,0,11,1,300,13782,50,670.5906924298089,3,0,,False,0,1706.9552175,1,6.666666666666667,0.5714285714285714,9,,BOTTOM,1023,33.900000005960464,5,2,0,10.0,2.306641425540903,1,20,1,2,3,6,7,True
254,254,0,15,0,0,8022,40,267.1529874764521,9,0,,False,1,1507.6778603,0,2.111111111111111,0.76,4,,TOP,297,0.0,0,2,1,6.385695340816532,-7.48793918254453,0,19,0,0,1,1,10,False
222,222,0,12,0,0,16341,61,1176.5594857355702,6,0,,False,1,1954.446043,0,3.0,0.6,6,,MIDDLE,618,24.400000035762787,0,1,0,10.0,-3.838771464497889,0,18,0,1,1,1,10,False
87,87,0,13,1,300,15696,141,1105.1816564731323,2,0,,False,0,1688.6678806999998,0,11.5,0.8846153846153846,10,,JUNGLE,1068,28.850000083446503,6,2,0,9.06270170360396,9.847667930429663,1,23,1,1,0,2,1,True
70,70,0,2,0,450,9690,110,745.3901510804802,6,0,,False,0,1623.8918196,0,2.0,0.5454545454545454,10,,BOTTOM,498,47.0,0,2,1,9.289126517801472,-6.736643916066903,0,12,0,0,2,0,8,False
238,238,0,13,0,300,11128,50,1063.610805632792,1,0,,False,1,1506.9076335999998,1,23.0,0.8518518518518519,10,,BOTTOM,386,9.0,4,1,2,10.0,10.567597850925203,0,23,0,2,1,3,1,True
135,135,0,22,0,0,7787,117,322.29210545503594,12,0,,False,0,1540.6174079999998,0,1.8333333333333333,0.7586206896551724,0,,BOTTOM,304,6.0,0,1,0,6.038465652437871,-6.704348284218035,0,22,0,0,0,0,11,False
438,438,0,22,0,0,7760,111,402.5375329476524,8,0,,False,0,1625.0674557999998,0,3.125,0.6944444444444444,3,,MIDDLE,445,1.0,0,1,0,7.180961103745343,-1.4341229910936732,0,25,0,0,0,1,8,False
106,106,0,16,0,375,12272,497,224.73497191985987,10,0,,False,0,2068.3860969,0,1.8,0.5142857142857142,2,,BOTTOM,732,6.0,0,2,0,5.874397535187223,-4.195134181219608,0,18,0,0,0,1,11,False
111,111,0,6,0,975,16861,200,431.72911056184,4,0,,False,0,1928.7623447,0,3.5,0.56,8,,JUNGLE,900,25.50000023841858,0,1,0,8.803599441486018,-9.022788401450036,1,14,0,0,0,0,11,False
325,325,0,6,0,850,9848,200,384.4091322837818,5,0,,False,0,1470.9081037,0,2.0,0.5882352941176471,4,,JUNGLE,429,31.25000002980232,0,1,1,7.27671385674496,-4.78489765960591,0,10,0,0,2,0,10,False
124,124,0,4,0,1100,11563,200,379.75660223786457,5,0,,False,0,1559.6923742,0,2.0,0.5555555555555556,6,,JUNGLE,574,32.85000005364418,0,1,0,7.67132289566192,-9.779745712650609,0,10,0,0,1,0,11,False
158,158,0,6,1,0,11679,50,410.2456359626805,4,0,,False,0,1654.3310405999998,1,2.0,0.4705882352941176,2,,BOTTOM,376,27.0,6,3,0,9.040737823619272,-1.0736508097407125,0,8,1,3,4,6,4,True
368,368,0,11,3,450,24979,200,713.2643179131901,3,0,,False,1,2411.3420714,1,6.333333333333333,0.6333333333333333,8,,JUNGLE,828,121.70000019669531,7,3,1,9.182634987077984,0.1985597728587365,1,19,3,2,2,3,3,True
69,69,0,8,0,800,14851,236,804.5136988880552,7,0,,False,0,1775.9624176999998,0,2.142857142857143,0.6521739130434783,7,,BOTTOM,372,77.0,0,2,1,9.458589514620565,-8.16011426256972,1,15,0,2,2,2,10,False
180,180,0,10,0,0,5909,526,193.20374060817383,5,0,,False,0,1554.0538837,0,2.0,0.5,0,,BOTTOM,507,10.199999988079073,0,1,0,6.169639440358643,-7.694905709674892,0,10,0,0,0,0,10,False
297,297,0,2,0,825,12864,200,1021.7695350019254,5,0,,False,0,1547.9152608,0,3.2,0.6666666666666666,14,,JUNGLE,666,63.80000004172325,0,2,2,9.467421848009153,-10.088316958685525,1,16,0,1,3,1,6,False
354,354,0,13,0,300,11128,50,1063.610805632792,1,0,,False,1,1506.9076335999998,1,23.0,0.8518518518518519,10,,BOTTOM,386,9.0,4,1,2,10.0,10.567597850925203,0,23,0,2,1,3,1,True
244,244,0,14,0,800,9910,50,976.9551428195148,7,0,,False,0,1517.9597996,0,3.0,0.9130434782608696,7,,BOTTOM,449,25.0,0,1,0,9.829078471506646,-3.156655938311076,1,21,0,0,1,0,10,False
16,16,0,0,0,0,14048,777,682.2562321217484,9,0,,False,0,1762.4421615,0,0.3333333333333333,0.1034482758620689,3,,TOP,592,38.0,0,1,0,5.836836977313667,1.0406845331885035,1,3,0,2,3,2,11,False
295,295,0,6,1,525,17516,236,1406.7170507442156,1,0,,False,1,1891.0574326,1,25.0,0.6578947368421053,19,,BOTTOM,1413,179.79999992251396,1,5,5,10.0,6.713032287156494,0,25,1,7,5,7,6,True
217,217,0,5,0,150,11934,523,671.3795688488741,7,0,,False,1,1848.5815482,0,1.2857142857142858,0.3333333333333333,4,,BOTTOM,520,8.0,0,1,0,7.978740183307637,-0.2597719969068137,0,9,0,2,0,2,4,False
126,126,0,13,2,0,16716,50,765.434327215323,3,0,,False,0,2054.7092089,0,6.333333333333333,0.6785714285714286,6,,TOP,820,3.0,0,1,0,9.831214265828727,6.954177308191696,0,19,2,2,0,3,5,True
20,20,0,15,1,375,11933,497,246.28848423334264,9,0,,False,1,2356.0154445,0,1.7777777777777777,0.5517241379310345,1,,BOTTOM,530,3.0,7,1,0,5.878068300082711,-2.335121289901373,0,16,1,0,0,1,6,True
23,23,0,4,1,150,17760,887,1138.4678600755346,1,0,,False,0,1718.7512749,1,15.0,0.625,11,,TOP,1594,180.00000002980232,6,4,3,10.0,4.602406511430807,4,15,1,4,7,4,7,True
110,110,0,8,1,0,12629,121,693.5641101150458,10,0,,False,0,1836.9102733,0,1.3,0.4814814814814814,5,,JUNGLE,608,4.0,0,1,1,7.124879558740933,-2.314940694395773,3,13,1,0,1,2,10,False
346,346,0,3,0,0,7729,99,305.2201458416804,6,0,,False,1,1715.6636113,0,1.0,0.4,3,,BOTTOM,415,18.50000002980232,0,1,0,5.547098290658024,-10.974013542469663,0,6,0,1,3,2,10,False
65,65,0,5,0,1000,12174,163,589.2936179816131,4,0,,False,0,1493.657566,0,2.0,0.6666666666666666,3,,JUNGLE,635,29.950000017881397,0,1,0,8.824125088104488,-10.169640957472891,1,8,0,0,0,0,11,False
105,105,0,10,0,525,13787,92,823.2442186015495,6,0,,True,1,1548.9087764,0,2.6666666666666665,0.4705882352941176,6,,TOP,481,25.0,3,2,1,9.785425272667103,7.329555880444538,1,16,1,2,5,5,1,True
395,395,0,5,0,300,10875,50,1123.830563355163,8,0,,False,0,1666.1093152,0,2.0,0.6666666666666666,11,,BOTTOM,333,0.0,0,0,3,8.906868563564084,-5.967648011524837,0,16,0,0,1,0,10,False
240,240,0,10,1,300,11958,50,982.4760814770964,2,0,,False,1,1487.7470964,0,10.5,0.75,11,,BOTTOM,772,19.0,5,2,3,9.801800799133074,2.125415361759209,1,21,1,1,1,2,1,True
66,66,0,8,2,0,14323,18,1648.812519551306,4,0,,False,1,1699.5897888,0,7.0,0.6086956521739131,20,,BOTTOM,557,6.000000029802322,0,1,5,9.944864674713664,5.236275318616031,0,28,2,2,4,3,2,True
255,255,0,5,0,300,12825,50,376.6115997551191,5,0,,False,0,1612.4010151999998,0,1.6,0.5,3,,BOTTOM,895,17.0,0,2,0,7.860640985033124,-11.316949499648302,1,8,0,0,1,0,11,False
390,390,0,9,0,150,7870,497,233.5051264307282,3,0,,False,1,1552.6640263,0,3.333333333333333,0.5555555555555556,1,,BOTTOM,753,7.0,0,1,0,7.171481375979527,-3.83550946490859,0,10,0,0,0,2,8,False
175,175,0,6,0,0,12589,234,514.7671656023549,9,0,,False,1,1804.0532971,0,1.3333333333333333,0.4444444444444444,6,,JUNGLE,642,23.25,0,2,1,6.509639352502323,-4.820118519576155,0,12,0,2,0,2,9,False
191,191,0,18,0,150,13508,50,759.6802851228797,1,0,,False,1,1880.2848257,0,22.0,0.9166666666666666,4,,BOTTOM,1656,12.0,3,1,0,9.86814131500996,2.9260663600745644,0,22,1,0,4,4,3,True
244,244,0,25,0,0,10833,117,331.6310502911219,2,0,,False,1,1488.6002208,0,12.5,0.6756756756756757,0,,BOTTOM,671,0.0,0,2,0,8.088222290164534,10.480494736199852,0,25,0,0,3,3,1,True
440,440,0,10,0,0,5909,526,193.20374060817383,5,0,,False,0,1554.0538837,0,2.0,0.5,0,,BOTTOM,507,10.199999988079073,0,1,0,6.169639440358643,-7.694905709674892,0,10,0,0,0,0,10,False
120,120,0,5,0,0,12480,63,757.8764350545886,7,0,,False,0,1516.8220289,0,0.8571428571428571,0.4615384615384615,1,,MIDDLE,302,15.60000005364418,0,1,0,7.774577998517614,-9.963968616381912,0,6,0,1,2,1,11,False
224,224,0,6,2,0,21542,887,1076.4088125011217,6,0,,False,1,1985.2972044,3,2.333333333333333,0.5,8,,JUNGLE,439,87.74999997019768,6,4,1,9.06773753634577,1.352333542035396,2,14,2,2,2,2,2,True
61,61,0,11,1,300,18702,876,1252.8932234485578,3,0,,False,1,1763.4628263999998,0,7.333333333333333,0.6666666666666666,11,,JUNGLE,421,126.75000005960464,6,4,2,9.500352447450078,-3.5681963744005785,1,22,1,0,0,2,4,True
404,404,0,14,1,0,9633,111,228.98313778322185,8,0,,False,0,1713.8962869,0,2.0,0.3720930232558139,2,,BOTTOM,249,7.0,3,2,0,5.758581822781324,5.1988611572567365,0,16,1,0,1,2,3,True
393,393,0,9,2,150,15341,50,616.3098807369371,1,0,,False,0,1911.3039473,0,14.0,0.5,5,,BOTTOM,819,21.0,2,2,0,9.937275572113574,4.890103608542624,0,14,2,1,0,2,6,True
404,404,0,17,1,150,14399,50,966.570992262753,3,0,,False,0,1885.5171389,0,7.333333333333333,0.5789473684210527,5,,BOTTOM,372,0.0,0,2,0,9.833873200713196,6.382464002374576,1,22,1,1,0,1,9,False
220,220,0,12,0,675,18321,81,918.7967325444134,4,0,,False,1,2086.0051191,1,5.5,0.5365853658536586,10,,BOTTOM,834,83.0,1,3,0,10.0,1.3677646287878955,2,22,1,4,2,5,4,True
397,397,0,17,1,0,9231,497,243.0537219315458,2,0,,False,1,1436.8763488,0,8.5,0.5,0,,BOTTOM,1155,19.0,0,1,0,7.636276803250021,17.33199543442938,0,17,1,1,0,2,0,True
368,368,0,27,0,0,13762,497,315.66702326623675,3,0,,False,0,1748.9763563,0,9.666666666666666,0.6904761904761905,2,,BOTTOM,696,18.0,2,2,0,7.9091996874656925,6.24758313254106,0,29,2,0,0,5,3,True
184,184,0,11,0,1275,12109,498,933.433055255503,6,0,,False,1,1838.7426022,0,2.6666666666666665,0.7619047619047619,5,,MIDDLE,720,34.000000059604645,0,1,0,10.0,-1.720641422784574,0,16,0,1,3,1,7,False
340,340,0,19,1,0,22111,63,1574.1603486976708,11,0,,False,0,2265.266867,0,3.0,0.5409836065573771,14,,BOTTOM,561,48.400000005960464,3,3,2,9.254682628314407,6.6208756182526685,6,33,1,3,3,4,7,True
100,100,0,13,1,0,7318,497,243.4744140966111,6,0,,False,1,1476.1805212,0,2.6666666666666665,0.5714285714285714,3,,BOTTOM,446,22.0,8,1,0,6.942996296766629,1.4809693842457818,0,16,1,1,0,4,2,True
448,448,0,11,0,1275,12109,498,933.433055255503,6,0,,False,1,1838.7426022,0,2.6666666666666665,0.7619047619047619,5,,MIDDLE,720,34.000000059604645,0,1,0,10.0,-1.720641422784574,0,16,0,1,3,1,7,False
143,143,0,9,1,375,14512,50,1187.47296977077,7,0,,True,1,1835.8838942,0,3.142857142857143,0.7333333333333333,13,,BOTTOM,409,0.0,0,1,2,10.0,-3.845410512012741,0,22,1,1,3,1,10,False
459,459,0,10,1,500,14204,498,1219.8699916876565,5,0,,False,0,1557.7206207,0,4.6,0.6216216216216216,13,,BOTTOM,321,52.80000007152557,2,2,5,10.0,7.502841938017063,0,23,1,0,3,0,1,True
210,210,0,6,1,300,17002,876,846.3815318327834,1,0,,False,1,1468.9509197999998,0,21.0,0.6774193548387096,15,,JUNGLE,691,58.90000012516976,1,4,3,9.3363745108149,5.600641277603636,2,21,1,1,0,3,0,True
109,109,0,14,1,450,22545,876,1357.3646759756937,5,0,,False,0,2236.9184319,0,3.6,0.75,4,,JUNGLE,796,165.35000023245811,0,3,2,9.674509856012138,-5.263384697401342,0,18,1,1,0,1,10,False
138,138,1,15,1,150,12169,221,1131.08369249486,7,0,,False,1,1540.6174079999998,1,4.571428571428571,0.6274509803921569,17,,BOTTOM,570,104.60000011324884,2,3,5,9.933544750727396,6.704348284218035,2,32,1,2,9,5,1,True
24,24,0,5,1,150,19914,104,868.1409070661151,2,0,,False,1,2132.9339194,0,8.0,0.5925925925925926,11,,JUNGLE,1144,64.0000002682209,0,2,3,9.397133176900152,2.3238717621667035,0,16,1,0,1,2,10,False
396,396,0,34,2,0,13460,526,269.21695514948954,5,0,,False,0,1968.9725001,0,7.0,0.813953488372093,1,,BOTTOM,697,2.0,0,2,0,7.082712229962494,4.334449365181428,0,35,2,0,0,5,4,True
254,254,0,2,0,150,10318,200,319.4993125744706,5,0,,False,1,1617.3213715,0,1.2,0.75,4,,JUNGLE,594,43.45000019669533,0,2,0,6.736745323507112,-9.135000179903642,0,6,0,0,0,0,7,False
389,389,0,30,0,150,11132,497,383.32593336979073,5,0,,False,0,1830.4250089,0,6.4,0.7804878048780488,2,,BOTTOM,594,32.0,0,2,0,7.665012196104816,3.5789813857555544,0,32,0,0,1,1,7,False
123,123,0,2,1,650,12822,121,621.2498695162559,2,0,,True,1,1539.8172877,0,7.0,0.4827586206896552,12,,JUNGLE,925,38.000000059604645,7,1,4,8.816255562836787,-3.555377963531754,0,14,1,2,2,3,1,True
142,142,0,12,0,0,7383,497,175.98311277558165,2,0,,False,0,1476.4166868,0,6.0,0.5714285714285714,0,,BOTTOM,666,6.0,3,2,0,7.1735877301570286,10.698431439753442,0,12,0,0,0,0,3,True
275,275,0,4,0,1050,14487,876,1011.026375185394,1,0,,False,0,1482.203079,0,11.0,0.7333333333333333,7,,JUNGLE,1074,91.3000002205372,0,3,2,9.428614760452174,-10.965819524345974,2,11,0,0,0,0,9,False
311,311,0,5,1,0,12341,200,650.267470630274,2,0,,False,1,1433.6362402,1,5.5,0.4782608695652174,6,,JUNGLE,824,45.80000019073486,2,2,1,9.289044774564788,8.482926400259196,0,11,1,2,0,3,4,True
201,201,0,9,1,375,14512,50,1187.47296977077,7,0,,True,1,1835.8838942,0,3.142857142857143,0.7333333333333333,13,,BOTTOM,409,0.0,0,1,2,10.0,-3.845410512012741,0,22,1,1,3,1,10,False
208,208,0,17,1,0,11179,111,356.97891469443266,3,0,,False,0,1998.5744155,0,6.333333333333333,0.5428571428571428,2,,BOTTOM,1361,4.0,0,2,0,8.001446645133484,2.482556934736479,0,19,1,0,0,1,10,False
214,214,0,6,0,300,9623,200,485.5408018247283,5,0,,False,0,1442.838602,0,1.8,0.6,3,,JUNGLE,487,35.15000006556511,0,2,0,7.593564421641591,-10.302724799478696,0,9,0,0,0,0,9,False
323,323,0,5,1,0,12157,18,1015.779976393262,1,0,,False,1,1488.5197482,1,13.0,0.5652173913043478,8,,BOTTOM,1215,18.0,3,1,1,10.0,9.244720232516356,1,13,1,2,3,6,2,True
159,159,0,3,0,450,13650,887,756.7443396287512,10,0,,False,0,1767.3018403,0,0.4,0.2222222222222222,1,,TOP,267,18.0,0,1,0,6.421378754865026,-13.020456537248222,0,4,0,0,1,0,11,False
11,11,0,6,0,150,11464,50,903.838404435783,8,0,,False,0,1676.1214419,0,1.375,0.4782608695652174,5,,MIDDLE,567,2.0,0,1,1,7.7818475494719905,-9.79127512092996,1,11,0,0,0,0,10,False
168,168,0,26,0,0,12951,111,262.75594513355907,8,0,,False,1,2111.6859109,0,3.375,0.6428571428571429,1,,BOTTOM,493,21.0,2,1,0,6.910685208144072,2.3997932979020438,1,27,2,0,0,0,3,True
178,178,0,11,2,0,18101,121,718.0529746498371,0,0,,False,1,1872.6372313,0,20.0,0.5882352941176471,9,,JUNGLE,1867,55.3999999165535,0,3,1,9.0459723616383,8.821016329701678,2,20,2,1,0,1,2,True
183,183,0,13,1,150,11841,117,196.846152753282,8,0,,False,0,1979.8488785,0,1.75,0.6086956521739131,1,,BOTTOM,685,0.0,0,1,0,5.711888308458438,-6.398008683413352,0,14,1,0,4,2,8,False
290,290,0,16,1,0,11281,50,554.2446935186098,4,0,,False,0,1601.4013900999998,0,5.75,0.6571428571428571,7,,BOTTOM,830,1.0,1,1,2,9.379069473148563,11.141871251026544,0,23,1,0,0,5,3,True
213,213,0,6,0,850,9848,200,384.4091322837818,5,0,,False,0,1470.9081037,0,2.0,0.5882352941176471,4,,JUNGLE,429,31.25000002980232,0,1,1,7.27671385674496,-4.78489765960591,0,10,0,0,2,0,10,False
67,67,0,7,1,0,11173,50,517.6789281267244,5,0,,False,1,1529.266199,2,2.2,0.3548387096774194,4,,BOTTOM,474,2.0,0,0,0,8.312685830493024,1.458832391378742,0,11,1,2,0,3,3,True
453,453,0,19,1,0,9597,497,359.41261393010205,3,0,,False,1,1488.4774696,0,7.666666666666667,0.4893617021276595,4,,BOTTOM,625,5.0,0,3,0,7.787916267092224,12.222507305745772,0,23,1,0,0,3,0,True
179,179,0,25,0,0,10833,117,331.6310502911219,2,0,,False,1,1488.6002208,0,12.5,0.6756756756756757,0,,BOTTOM,671,0.0,0,2,0,8.088222290164534,10.480494736199852,0,25,0,0,3,3,1,True
374,374,0,11,1,0,11993,236,602.8763496099415,4,0,,False,1,1440.127303,0,4.25,0.5,6,,BOTTOM,527,40.00000002980232,0,3,1,9.519613741722882,10.725880004518928,0,17,1,2,1,3,1,True
146,146,0,5,0,750,11437,81,1032.1359201916566,5,0,,False,0,1655.7251093999998,0,2.6,0.8125,8,,BOTTOM,413,22.00000002980232,0,1,0,10.0,-7.7567251856233455,0,13,0,1,0,1,9,False
106,106,0,5,2,0,20980,2,1085.9029065902114,8,0,,False,1,2107.2792154,3,2.375,0.3518518518518518,14,,TOP,612,79.00000005960464,0,3,2,9.52592186886644,4.440796102478359,5,19,2,2,2,2,3,True
313,313,0,13,1,150,11841,117,196.846152753282,8,0,,False,0,1979.8488785,0,1.75,0.6086956521739131,1,,BOTTOM,685,0.0,0,1,0,5.711888308458438,-6.398008683413352,0,14,1,0,4,2,8,False
329,329,0,13,1,0,7466,32,216.61269471977948,1,0,,False,1,1423.2717113,1,14.0,0.6086956521739131,1,,BOTTOM,478,10.800000011920927,2,0,0,8.018907759351542,5.433976097420086,0,14,1,0,1,1,0,True
24,24,0,14,1,450,16761,50,997.5863853933834,7,0,,False,0,2213.0005492,1,3.2857142857142856,0.5897435897435898,9,,BOTTOM,794,3.0,3,1,0,9.81337530650442,2.1591991302651365,2,23,2,1,0,1,3,True
166,166,0,4,1,0,14039,200,489.9773615662413,3,0,,False,1,1655.5676797,0,2.6666666666666665,0.3636363636363636,4,,JUNGLE,939,85.950000166893,0,2,0,8.511482689916994,-2.590295524807509,0,8,1,2,1,2,7,False
303,303,0,12,0,300,14068,200,791.7567429866534,5,0,,True,1,1681.8133133,0,4.2,0.75,9,,JUNGLE,621,42.90000012516976,0,2,0,9.31478628485054,-6.238634399955849,2,21,0,2,4,2,6,False
60,60,0,5,0,300,9367,50,643.9432654036076,6,0,,False,0,1541.8922538,0,1.1666666666666667,0.5384615384615384,2,,BOTTOM,774,8.0,0,1,0,8.100463895937773,-9.720353462941496,1,7,0,1,3,1,9,False
235,235,0,19,1,0,8302,526,306.4257989553352,6,0,,False,0,1382.3065681,0,3.1666666666666665,0.6333333333333333,0,,BOTTOM,304,7.0,5,2,0,7.030565801570131,7.373163258683611,0,19,1,0,0,1,3,True
167,167,0,6,0,975,16861,200,431.72911056184,4,0,,False,0,1928.7623447,0,3.5,0.56,8,,JUNGLE,900,25.50000023841858,0,1,0,8.803599441486018,-9.022788401450036,1,14,0,0,0,0,11,False
180,180,0,6,0,0,8867,523,572.164724937472,4,0,,False,0,1509.162473,0,1.75,0.4375,1,,BOTTOM,854,21.0,0,1,0,8.981553457354305,-4.145328765940057,0,7,0,1,2,1,8,False
402,402,0,12,0,0,7383,497,175.98311277558165,2,0,,False,0,1476.4166868,0,6.0,0.5714285714285714,0,,BOTTOM,666,6.0,3,2,0,7.1735877301570286,10.698431439753442,0,12,0,0,0,0,3,True
239,239,0,6,0,600,21019,200,569.9764116079156,5,0,,False,1,2150.0079708,0,3.0,0.5172413793103449,9,,JUNGLE,1026,71.94999998807907,6,2,0,9.127582792374074,-2.084295242304151,0,15,0,1,0,4,5,True
334,334,0,10,1,0,17373,63,621.7480510760362,5,0,,False,1,1895.3996762,0,2.6,0.3170731707317073,3,,MIDDLE,556,36.00000002980232,1,2,0,9.244852013331544,8.165204084902498,1,13,2,1,1,1,5,True
38,38,0,26,0,0,12951,111,262.75594513355907,8,0,,False,1,2111.6859109,0,3.375,0.6428571428571429,1,,BOTTOM,493,21.0,2,1,0,6.910685208144072,2.3997932979020438,1,27,2,0,0,0,3,True
96,96,0,6,0,975,20436,200,838.2424182923803,2,0,,False,0,2230.5304917,0,8.5,0.8095238095238095,11,,JUNGLE,1180,106.75000029802322,0,2,1,9.56963499939682,-5.099622868198189,0,17,0,0,0,1,11,False
18,18,0,15,1,0,18129,50,656.0095411199515,8,0,,False,1,2161.9859309,0,2.75,0.4489795918367347,7,,MIDDLE,537,10.0,6,1,0,8.749300712259437,4.714581493634228,1,22,1,2,1,2,4,True
163,163,0,4,0,1050,14487,876,1011.026375185394,1,0,,False,0,1482.203079,0,11.0,0.7333333333333333,7,,JUNGLE,1074,91.3000002205372,0,3,2,9.428614760452174,-10.965819524345974,2,11,0,0,0,0,9,False
88,88,0,10,0,300,22286,2,836.0156912425117,6,0,,False,0,2356.6821794,0,3.0,0.4615384615384615,8,,TOP,707,11.0,0,1,1,9.96205342389471,0.9290552676624344,3,18,0,1,2,5,6,True
195,195,0,10,1,500,14204,498,1219.8699916876565,5,0,,False,0,1557.7206207,0,4.6,0.6216216216216216,13,,BOTTOM,321,52.80000007152557,2,2,5,10.0,7.502841938017063,0,23,1,0,3,0,1,True
425,425,0,13,1,0,7318,497,243.4744140966111,6,0,,False,1,1476.1805212,0,2.6666666666666665,0.5714285714285714,3,,BOTTOM,446,22.0,8,1,0,6.942996296766629,1.4809693842457818,0,16,1,1,0,4,2,True
277,277,0,7,0,525,14959,81,1137.7944148013903,10,0,,False,1,2121.6920593,0,1.2,0.3529411764705882,5,,BOTTOM,370,36.0,0,1,2,8.242284162142969,-5.130755591787072,0,12,0,0,2,0,8,False
445,445,0,16,0,0,11374,497,172.6690743525048,5,0,,False,0,2199.0920318,0,3.2,0.8,0,,MIDDLE,606,19.0,0,2,0,6.730048582940032,-4.286355429380876,0,16,0,0,0,0,10,False
167,167,0,11,1,0,11641,50,1181.6338851266792,4,0,,True,1,1489.7391749,0,5.0,0.6896551724137931,9,,MIDDLE,548,73.00000002980232,5,2,0,9.953581847902656,0.4981552835152811,0,20,1,2,0,2,2,True
204,204,0,10,0,525,13787,92,823.2442186015495,6,0,,True,1,1548.9087764,0,2.6666666666666665,0.4705882352941176,6,,TOP,481,25.0,3,2,1,9.785425272667103,7.329555880444538,1,16,1,2,5,5,1,True
351,351,0,7,0,1050,10478,50,516.2909325652423,6,0,,False,0,1525.4473762,0,2.0,0.5714285714285714,5,,BOTTOM,784,30.0,0,1,1,8.407814656664232,-5.059918228858493,0,12,0,0,3,0,11,False
46,46,0,20,1,0,10418,497,427.0671637857338,3,0,,False,1,1434.0939905,0,8.666666666666666,0.6341463414634146,6,,JUNGLE,750,19.0,2,3,0,8.36600564472912,6.35216086773822,0,26,1,0,0,4,3,True
51,51,0,19,1,0,11236,111,341.32618959195605,6,0,,False,1,1975.1568851,0,3.5,0.65625,2,,BOTTOM,499,22.0,0,1,0,7.3555773671639,6.27598835193897,2,21,2,0,0,0,4,True
185,185,0,2,0,825,12864,200,1021.7695350019254,5,0,,False,0,1547.9152608,0,3.2,0.6666666666666666,14,,JUNGLE,666,63.80000004172325,0,2,2,9.467421848009153,-10.088316958685525,1,16,0,1,3,1,6,False
141,141,0,3,0,300,13768,114,1078.7352361545386,9,0,,False,1,1871.6021647,0,1.7777777777777777,0.4324324324324324,13,,TOP,469,40.0,0,2,4,8.984504664907298,-0.5976593263805938,2,16,0,2,8,3,8,False
380,380,0,12,1,0,12608,50,344.35569637594364,2,0,,False,1,1483.7274521,0,7.0,0.4827586206896552,2,,BOTTOM,774,11.399999976158142,1,2,0,9.247368280619368,10.895690791327432,0,14,1,1,0,3,4,True
347,347,0,23,0,0,12684,526,195.0447508325079,4,0,,False,0,1909.4651895,0,6.75,0.6585365853658537,4,,MIDDLE,1048,10.0,0,2,0,6.95567885100537,1.181665496541484,1,27,0,0,0,3,5,True
20,20,0,10,0,150,15522,200,628.8818555772773,2,0,,False,1,1658.3717173,0,10.5,0.7777777777777778,11,,JUNGLE,1003,53.250000178813934,5,3,0,9.399044857663018,3.815675532835016,4,21,0,1,1,3,3,True
214,214,0,8,1,0,13156,145,868.4702703407823,0,0,,False,0,1506.2849652,1,17.0,0.5862068965517241,9,,BOTTOM,0,15.199999958276749,0,3,0,10.0,13.668891608941037,0,17,1,5,3,5,1,True
293,293,0,8,1,150,13526,523,771.7239697850157,5,0,,True,1,1617.0914109,0,3.8,0.4318181818181818,11,,BOTTOM,580,15.000000029802322,2,1,1,9.639022807425516,7.153219759966774,0,19,1,2,5,6,2,True
349,349,0,5,0,150,11934,523,671.3795688488741,7,0,,False,1,1848.5815482,0,1.2857142857142858,0.3333333333333333,4,,BOTTOM,520,8.0,0,1,0,7.978740183307637,-0.2597719969068137,0,9,0,2,0,2,4,False
230,230,0,9,2,0,21179,876,1134.684351019495,2,0,,False,1,1858.6621397,1,10.5,0.7777777777777778,12,,JUNGLE,915,60.40000009536743,5,3,4,9.351296323588954,-0.9366156903101768,2,21,2,1,0,2,2,True
236,236,0,16,0,375,12272,497,224.73497191985987,10,0,,False,0,2068.3860969,0,1.8,0.5142857142857142,2,,BOTTOM,732,6.0,0,2,0,5.874397535187223,-4.195134181219608,0,18,0,0,0,1,11,False
